Dobri Banka 3 BA 572.823 po najamnini;Dobri Bar 4 BR 130.273 po najamnini;Dobri II kat 5 II 77.299 po najamnini;Zagreb PP pre?ko 6 ZPP 29.61 po najamnini;m6 pp ( 1/3 ) 7 M6P 73.447 po najamnini;kaštela skladište 8 KSK 95.552 po najamnini;rodrigina 9 RDR 20.0 ?vrsta;Zagreb Stan 16 ZGS 139.97 ?vrsta vremenski korigirana;AGM67 17 AGM 617.553 ?vrsta vremenski korigirana;stan mertojak 22 MRT 244.39 ?vrsta vremenski korigirana;m6 potkrovlje  ( 1/3 ) 23 POT 31.748 po najamnini;m6 stan 24 M6S 125.294 po najamnini;Sevid Damir 13 SD 218.715 ?vrsta vremenski korigirana;Sevid Dusja 14 SB 516.65 ?vrsta vremenski korigirana;Alcuni doo  26 A 86.194 realna;Alcuni doo Potraživanje 27 APT 64.373 realna;Ravne njive 28 RN 266.78 ?vrsta vremenski korigirana;Damir 1990 29 D90 120.0 fiktivna -;Deli? Zoran Potraživanje 30 DZ 2.458 realna;Deli? Renata Potraživanje 31 DR 5.335 realna;Alcuni doo Najam skladišta 32 ASK 12.267 realna;Golf 33 GL 15.48 ?vrsta vremenski korigirana;Lovrinac grobno mjesto F-S-4 1/6 36 LVR 5.398 labava procjena;Smijova?a 37 SMI 546.714 ?vrsta vremenski korigirana;Sinjsko polje 38 SNJ 5.385 ?vrsta vremenski korigirana;Krušvar zemlja Batarelo 39 ZB 51.565 ?vrsta;Krušvar Sikavica 40 SIK 0 ?vrsta vremenski korigirana;krušvar Podvornica 41 PDV 0 ?vrsta vremenski korigirana;krušvar Ostalo ( dat ?e JB ) 42 KJB 0 realna;Krušvar stara ku?a 43 STK 15.4 realna;Krušvar Brezin vrtal 44 BV 2.61 realna
1
1;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;D;D;D;D;D
2;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;D;D;D;D;D
3;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;V;V;D;D;D;D;D
4;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;D;D;D
5;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;V;D;D;D;D
6;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;V;D
7;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;D;D;D
8;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;D;D;D;D;V
9;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;D;D;V;D;D
10;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
11;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
12;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;D;D;D
13;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;D;D;D;D;V
14;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;V;D
15;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;D;J;V;V;D;D;D;D;D
16;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;D;V;D;D;D
17;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;D;D;V;D;D
18;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;D;V;V;D
19;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;V;V;V;D;D;D;D
20;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;V;D;D;D;D
21;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;V;D;D;D
22;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;D;D;V
23;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;V;V;D;D;D
24;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
25;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;D;D;D;D;D
26;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;D;V;D;D;D
27;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;V;D
28;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;D;D;D;D;D
29;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;V;V;D;V;V;D;D
30;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;D;D;D;D
31;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;V;D;D;V
32;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;V;D;V;D;D
33;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;D;V;D;V
34;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;D;V;D;D;D
35;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;V;V;D;D;D
36;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;D;D;D
37;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
38;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;V;D
39;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;D;V;D;V
40;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;D;V
41;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;D;D;D;D;V
42;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
43;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;D;D;V;D;V
44;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;D;D;V;D;D
45;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;D;V
46;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;D;D;D;D;D
47;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;V;V;V;D;V
48;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;V;V;V;D;V;D;D
49;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;V;D
50;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;D;V;V;D;V
51;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;D;J;V;V;D;D;D;D;D
52;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;D;D;D;V
53;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;V
54;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;V;V;D;D;V
55;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;V
56;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;D;D;D;D;V
57;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;V;D
58;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;D;D;D;D;D
59;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;V;V;D;V;V;D;D
60;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
61;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;D;D;D;D;D
62;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;D;J;V;V;V;D;V;D;D
63;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;D;V;V;D;D
64;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;V;V;D;D;V
65;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;D;V;D;D;V
66;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;D;D
67;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;D;D;D;D;V
68;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;V;D;D;D;D
69;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;D;D;D;D;D
70;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;D;D;V;D;D
71;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;D;V;D;D;D
72;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;D;D;V;D;D
73;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;D;D;V;D;D
74;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;D;V;V;D;V
75;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;D;D;D;D;D
76;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
77;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
78;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;D;D;D;V;J;D;V;V;D;D;D;V
79;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;V;D;D;D;J;V;V;V;D;D;D;D
80;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;V;D;D;D;D
81;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;V;D
82;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;D;J;D;V;V;V;V;D;V
83;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;D
84;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;V;V;V;D;D;D;D
85;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;V;D;D;V;J;D;V;V;D;D;D;D
86;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;V;D;D;D;V
87;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;V;J;V;V;D;D;D;D;D
88;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;D;D;V;D;V
89;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;D;V
90;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;V;D;V;D;D
91;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;D;D;D;D;J;D;V;V;V;V;D;V
92;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;V;V;V;D;D;D;D
93;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;D;D
94;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;V;V;V;D;D;D;D
95;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;D;V;D
96;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;D;D;D
97;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;V;V;D;D;D;J;D;V;D;D;D;D;D
98;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;V;J;V;V;D;D;D;D;D
99;D;V;J;V;D;D;J;D;V;J;D;J;V;J;D;D;V;D;D;D;D;D;D;J;D;V;D;D;V;D;D
100;D;V;J;V;D;D;J;D;V;D;J;J;V;J;D;D;V;D;D;D;D;D;V;J;D;V;D;D;V;D;D
2
1;J;D;D;V;V;V;V;D;D;V;V;V;J;V;D;V;J;D;J;D;J;J;D;J;D;V;V;D;D;D;J
2;V;D;J;D;D;J;J;D;D;J;J;J;V;J;V;D;V;V;J;D;D;V;V;D;V;D;J;J;D;J;D
3;V;D;J;D;J;J;D;J;D;J;V;D;J;V;V;J;D;J;D;D;J;J;V;J;V;D;J;D;V;V;J
4;V;J;D;J;J;D;D;J;J;D;J;D;D;V;D;D;J;D;D;V;V;D;V;V;V;D;D;D;D;D;D
5;D;V;J;J;J;V;V;V;J;V;J;D;D;V;J;D;J;D;J;J;D;V;D;V;D;D;J;V;D;D;V
6;V;J;J;D;D;D;D;J;D;J;J;D;V;J;J;D;D;J;J;V;D;D;J;V;D;J;D;D;J;D;J
7;D;J;J;V;V;V;D;J;V;J;V;V;D;J;D;D;J;D;D;D;D;D;D;V;V;D;D;D;D;D;J
8;J;D;V;V;D;V;V;J;D;V;D;V;V;J;J;V;V;V;V;D;V;V;D;D;V;V;J;V;D;D;V
9;J;V;V;D;D;D;V;J;V;D;D;D;D;J;D;J;D;D;V;D;D;D;V;V;V;D;D;D;D;V;D
10;J;D;D;J;V;V;J;V;V;D;D;V;D;J;J;D;J;V;V;V;V;V;D;D;V;V;J;D;D;V;J
11;J;V;D;V;V;D;D;V;D;V;V;V;J;V;D;D;D;D;D;V;D;J;D;J;V;V;J;D;D;D;D
12;V;J;D;V;J;D;J;J;D;J;J;D;J;V;J;D;D;J;D;J;D;D;J;J;J;D;J;J;J;J;J
13;V;J;J;D;D;V;D;D;J;D;D;D;D;V;V;V;D;D;J;V;V;J;D;J;J;D;D;V;D;D;D
14;J;D;D;V;J;V;V;V;D;V;V;V;V;J;D;D;V;V;D;D;V;D;V;D;D;D;D;J;J;V;V
15;D;J;D;V;J;V;V;J;V;J;V;V;J;D;V;J;D;V;J;V;V;J;J;J;V;V;V;J;V;V;V
16;J;V;D;D;V;D;D;V;V;D;D;D;J;D;D;J;V;D;J;D;V;J;J;J;V;V;V;D;V;J;J
17;V;J;D;V;V;D;J;J;D;J;J;J;V;J;V;V;D;V;V;V;V;V;V;D;V;V;D;J;D;D;V
18;J;D;V;V;D;V;J;V;D;V;D;D;V;J;V;J;V;D;D;D;D;J;D;D;D;V;V;D;J;D;V
19;J;V;D;V;D;J;D;V;V;D;D;D;D;J;J;V;V;V;J;V;J;V;V;D;J;J;V;V;J;D;J
20;D;J;V;D;V;D;V;J;J;V;V;V;D;V;J;V;D;D;D;V;J;V;V;J;J;V;V;J;V;D;V
21;V;J;V;J;D;D;D;J;D;J;J;J;V;J;J;D;V;V;J;J;J;D;D;D;J;D;D;D;J;V;V
22;J;D;D;V;V;V;V;V;D;V;V;D;V;J;V;J;V;J;V;V;V;V;V;D;V;D;V;J;V;V;V
23;J;D;D;V;V;V;D;V;D;V;J;V;V;J;D;D;D;D;D;D;D;J;V;V;D;V;D;J;D;J;D
24;D;V;J;D;V;J;J;J;V;V;J;J;J;D;J;D;V;V;V;V;D;V;D;J;V;D;V;V;V;D;D
25;V;V;J;D;J;D;D;J;D;J;J;J;V;J;V;V;V;D;V;J;J;J;J;D;J;J;V;J;V;V;V
26;J;V;V;D;D;D;J;J;D;V;V;V;J;V;D;D;D;V;D;V;J;J;J;J;D;D;J;D;D;V;D
27;J;D;V;V;D;J;V;D;D;V;V;V;V;J;D;V;V;V;D;D;D;V;V;D;D;D;D;D;D;D;V
28;D;J;V;V;J;V;V;V;V;J;J;J;D;J;D;D;D;J;D;D;D;D;D;V;D;D;D;D;D;D;D
29;J;V;J;D;V;D;V;V;D;V;D;V;J;V;J;J;J;D;D;D;D;J;J;D;J;V;D;J;D;D;D
30;D;J;V;V;J;V;D;V;J;V;D;V;V;D;J;V;J;J;J;J;J;V;J;V;J;J;J;J;J;J;D
31;V;J;D;D;J;D;J;D;J;D;V;D;V;D;J;J;V;J;J;J;J;J;J;V;J;J;J;J;J;J;J
32;V;J;D;V;V;D;J;J;D;J;D;D;V;J;V;V;D;V;V;V;D;V;V;J;V;V;V;D;D;D;V
33;D;V;J;V;D;J;D;J;V;V;J;J;J;D;J;V;V;D;V;J;D;J;V;J;V;V;D;D;V;V;D
34;J;D;V;J;D;V;V;V;D;D;V;V;J;V;J;J;J;D;J;J;J;D;J;V;V;D;J;J;D;J;J
35;D;V;J;D;J;D;V;J;V;J;J;V;J;D;V;V;V;J;V;D;V;J;V;J;V;J;J;V;V;J;V
36;V;J;D;D;J;D;V;D;J;J;D;D;V;D;V;V;V;J;J;J;J;J;V;D;V;V;J;D;J;J;V
37;J;D;V;D;V;D;V;V;D;V;D;V;V;J;V;V;D;V;D;D;D;V;D;J;V;D;D;V;D;V;D
38;D;V;V;D;D;J;J;J;V;J;J;J;J;D;J;V;V;V;V;J;J;V;V;J;J;V;J;D;V;V;V
39;J;D;V;V;D;V;V;V;D;D;D;V;V;J;V;V;V;J;V;V;J;V;V;D;J;D;V;V;V;J;J
